user,item,dt_days
2814,3326,99
2814,722,98
2814,642,98
2814,16597,98
2814,18113,97
2814,18109,96
2814,17775,96
2814,2773,96
2814,2659,96
2814,2692,95
2814,19825,94
2814,2372,93
2814,7649,90
2814,20196,90
2814,19476,87
2814,8542,86
2814,8239,85
2814,21953,82
2814,5446,81
2814,4764,66
2814,3611,66
2814,4819,66
2814,4818,66
2814,4729,66
2814,4730,66
2814,4720,66
2814,4820,66
2814,14002,54
2814,4906,31
2814,32390,27
2814,1684,14
2814,1685,14
2814,7993,13
2814,14640,11
2814,17401,9
2814,1492,0
2814,1500,0
2815,29691,120
2815,32391,118
2815,2373,117
2815,12926,114
2815,22786,113
2815,32392,112
2815,12905,112
2815,7449,112
2815,7872,112
2815,7867,112
2815,7450,112
2815,17671,112
2815,13396,112
2815,26873,112
2815,13241,110
2815,7823,110
2815,18309,107
2815,13252,107
2815,7676,107
2815,13111,106
2815,17677,106
2815,29283,106
2815,4757,103
2815,20365,101
2815,2336,96
2815,13228,96
2815,30135,95
2815,13116,94
2815,28636,94
2815,8537,94
2815,28927,93
2815,17867,93
2815,2337,89
2815,5601,89
2815,25534,81
2815,32393,78
2815,21407,77
2815,13240,75
2815,7837,75
2815,13234,75
2815,15350,75
2815,19497,75
2815,30968,75
2815,23329,74
2815,13221,74
2815,26741,74
2815,12909,74
2815,7798,71
2815,7801,70
2815,13092,62
2815,13848,58
2815,29690,10
2815,4730,0
2815,4729,0
2815,4818,0
2815,12121,0
2815,4722,0
2815,8418,0
2815,12120,0
2815,4819,0
2815,6777,0
2816,473,215
2816,20050,210
2816,6856,198
2816,679,198
2816,7745,196
2816,991,196
2816,11556,196
2816,12694,190
2816,4035,185
2816,20051,183
2816,12723,183
2816,1977,180
2816,465,178
2816,20054,169
2816,1906,157
2816,12697,156
2816,15240,138
2816,12685,136
2816,2273,132
2816,4030,129
2816,1905,124
2816,4087,124
2816,590,117
2816,15243,115
2816,3533,107
2816,21971,106
2816,6694,104
2816,12559,100
2816,15004,98
2816,1076,95
2816,714,94
2816,10039,93
2816,23570,90
2816,2409,89
2816,6509,88
2816,8126,88
2816,564,82
2816,874,81
2816,1933,77
2816,8151,74
2816,1946,70
2816,7894,49
2816,30638,41
2816,2408,39
2816,1737,39
2816,17997,38
2816,31584,35
2816,10040,34
2816,1918,33
2816,14597,31
2816,2355,31
2816,1863,29
2816,11757,29
2816,2954,29
2816,11471,28
2816,15241,20
2816,1726,20
2816,22252,19
2816,3974,18
2816,20330,18
2816,3250,15
2816,2962,13
2816,3841,12
2816,1875,12
2816,6839,11
2816,15871,11
2816,992,6
2816,23825,4
2816,4125,0
2817,10104,243
2817,11260,239
2817,10159,233
2817,10746,229
2817,10284,216
2817,10220,205
2817,10119,190
2817,10923,170
2817,10121,166
2817,11826,149
2817,15541,142
2817,10108,142
2817,15540,132
2817,11254,129
2817,10224,129
2817,10853,122
2817,13064,86
2817,20399,82
2817,5216,82
2817,10128,77
2817,10102,51
2817,10554,23
2817,10149,20
2817,10172,15
2817,10174,0
2818,16364,154
2818,1875,152
2818,4131,146
2818,8317,141
2818,8537,132
2818,3853,131
2818,845,130
2818,11497,130
2818,17994,129
2818,3913,121
2818,3866,119
2818,2493,100
2818,13472,59
2818,3954,57
2818,4071,50
2818,8261,49
2818,2490,44
2818,1843,41
2818,3243,41
2818,15765,41
2818,1818,36
2818,155,33
2818,31722,30
2818,25362,13
2818,17402,6
2818,13389,0
2819,21287,130
2819,26308,103
2819,32394,71
2819,6983,71
2819,23177,70
2819,25867,68
2819,19007,68
2819,28495,68
2819,21372,68
2819,26303,62
2819,8847,39
2819,26294,0
2819,20810,0
2820,28246,62
2820,24198,62
2820,22459,53
2820,32395,46
2820,25737,46
2820,26635,46
2820,27947,42
2820,25312,39
2820,27973,2
2820,25013,2
2820,23294,0
2821,1815,77
2821,3240,76
2821,16576,76
2821,13163,76
2821,23825,75
2821,4001,74
2821,3995,74
2821,3992,74
2821,3990,74
2821,3996,74
2821,4000,74
2821,3997,74
2821,3998,74
2821,469,71
2821,2282,71
2821,1955,70
2821,18691,69
2821,3975,65
2821,4157,64
2821,11541,64
2821,4129,64
2821,12968,64
2821,916,64
2821,1740,64
2821,4154,64
2821,12936,64
2821,1940,64
2821,4158,64
2821,16345,64
2821,10049,64
2821,4130,64
2821,18280,64
2821,11525,64
2821,1935,64
2821,1939,64
2821,1714,64
2821,23463,64
2821,29903,63
2821,2679,63
2821,1066,63
2821,20407,62
2821,4119,62
2821,7759,62
2821,12212,61
2821,17649,61
2821,3982,58
2821,3854,57
2821,11125,56
2821,11482,56
2821,15011,56
2821,468,56
2821,1087,54
2821,1846,54
2821,1847,54
2821,571,54
2821,3868,54
2821,20292,54
2821,3887,52
2821,23146,52
2821,16346,51
2821,12210,51
2821,11521,50
2821,15071,49
2821,593,48
2821,991,47
2821,714,47
2821,14731,47
2821,3928,46
2821,12705,45
2821,27028,45
2821,1958,45
2821,917,45
2821,14025,44
2821,464,43
2821,11483,43
2821,20617,41
2821,22331,39
2821,466,37
2821,465,37
2821,19483,36
2821,29112,36
2821,4205,34
2821,12726,27
2821,15128,27
2821,4712,23
2821,474,21
2821,463,20
2821,11124,20
2821,1816,18
2821,15270,15
2821,11091,11
2821,7488,10
2821,3199,10
2821,1737,10
2821,15123,6
2821,1933,0
2822,24753,105
2822,22350,102
2822,32396,89
2822,3778,84
2822,11662,71
2822,7980,70
2822,32397,69
2822,1287,65
2822,25838,64
2822,32398,23
2822,5443,16
2822,553,14
2822,5646,14
2822,6821,14
2822,1783,13
2822,187,13
2822,4522,13
2822,369,13
2822,6446,13
2822,8326,13
2822,5890,12
2822,1577,12
2822,6131,12
2822,3137,12
2822,19058,10
2822,18408,9
2822,14292,7
2822,13751,0
2823,1455,120
2823,1183,110
2823,12661,32
2823,6368,28
2823,5797,26
2823,2019,24
2823,20648,23
2823,5512,23
2823,32399,23
2823,12798,22
2823,1627,22
2823,19781,21
2823,2018,21
2823,29943,20
2823,5699,13
2823,6289,0
2824,25767,189
2824,14529,189
2824,8264,186
2824,1551,183
2824,643,152
2824,17430,151
2824,2337,145
2824,27828,138
2824,8388,99
2824,8391,94
2824,13599,89
2824,6423,89
2824,559,89
2824,369,89
2824,192,89
2824,775,89
2824,2127,89
2824,189,89
2824,620,88
2824,1320,88
2824,3096,88
2824,5887,88
2824,4656,88
2824,373,88
2824,2484,88
2824,209,88
2824,32400,87
2824,815,86
2824,812,86
2824,2896,86
2824,206,86
2824,10694,85
2824,1537,85
2824,21841,78
2824,32401,75
2824,17378,74
2824,4994,65
2824,28839,63
2824,17208,59
2824,5168,51
2824,1277,49
2824,5133,9
2824,28988,0
2825,20216,136
2825,7110,136
2825,16237,136
2825,1942,135
2825,14607,135
2825,17730,135
2825,18280,135
2825,994,134
2825,9734,134
2825,22782,134
2825,13456,134
2825,32229,134
2825,3831,134
2825,11094,132
2825,24603,132
2825,10036,132
2825,11513,132
2825,7635,131
2825,8319,130
2825,9444,127
2825,4058,126
2825,15642,126
2825,15644,126
2825,3961,126
2825,1911,126
2825,6478,125
2825,714,125
2825,17988,123
2825,1751,123
2825,11108,123
2825,3970,123
2825,14603,123
2825,23995,123
2825,17995,122
2825,19050,122
2825,11871,121
2825,29891,121
2825,16245,120
2825,3840,119
2825,28975,119
2825,11518,118
2825,469,118
2825,2968,113
2825,31012,113
2825,11476,113
2825,8306,113
2825,6492,112
2825,4339,112
2825,874,112
2825,605,111
2825,18678,111
2825,1824,111
2825,32402,108
2825,4122,107
2825,1818,107
2825,6849,107
2825,2980,107
2825,10434,107
2825,10444,107
2825,12573,107
2825,14730,107
2825,13201,107
2825,11519,107
2825,25583,107
2825,20879,107
2825,1067,107
2825,3366,107
2825,15463,107
2825,12003,107
2825,8254,107
2825,18355,107
2825,14004,107
2825,16605,106
2825,4009,105
2825,3906,105
2825,4022,105
2825,1763,105
2825,4023,105
2825,12211,105
2825,4020,105
2825,32403,105
2825,1887,105
2825,7260,105
2825,12535,105
2825,4018,105
2825,4125,105
2825,3839,105
2825,9331,105
2825,23830,105
2825,1979,105
2825,3963,105
2825,32286,105
2825,3364,105
2825,16103,105
2825,12224,105
2825,21968,105
2825,27028,105
2825,11517,105
2825,17943,105
2825,32404,105
2825,12705,105
2825,1962,105
2825,1711,105
2825,11916,105
2825,2282,105
2825,1953,105
2825,1750,105
2825,15074,105
2825,6041,105
2825,4159,105
2825,610,105
2825,1945,102
2825,23828,102
2825,1988,102
2825,1926,102
2825,3328,102
2825,19068,102
2825,7452,102
2825,24364,102
2825,11541,102
2825,27025,102
2825,11095,102
2825,12708,102
2825,16660,102
2825,1734,102
2825,13163,102
2825,11917,102
2825,3130,102
2825,9443,102
2825,3320,102
2825,6510,102
2825,4350,102
2825,606,102
2825,9313,102
2825,4084,102
2825,16028,102
2825,1709,102
2825,28093,102
2825,872,102
2825,7951,102
2825,15760,101
2825,30895,101
2825,15266,96
2825,1904,96
2825,7962,96
2825,12537,96
2825,2041,96
2825,11763,96
2825,1891,96
2825,1897,96
2825,7964,95
2825,8324,95
2825,1096,95
2825,11772,95
2825,1914,95
2825,18349,95
2825,20331,95
2825,14604,95
2825,12332,95
2825,30352,95
2825,2397,95
2825,25936,94
2825,3967,94
2825,29903,94
2825,23286,93
2825,18894,93
2825,17992,93
2825,28077,91
2825,17666,91
2825,32405,90
2825,17704,90
2825,4764,90
2825,3611,90
2825,16868,90
2825,16869,90
2825,16864,90
2825,12122,90
2825,12111,90
2825,16863,90
2825,4767,90
2825,12112,90
2825,4768,90
2825,6777,90
2825,4825,90
2825,8415,90
2825,8414,90
2825,3607,90
2825,4736,90
2825,5042,90
2825,4800,90
2825,12123,90
2825,6773,90
2825,4737,90
2825,5044,90
2825,16653,90
2825,5047,90
2825,3609,90
2825,4726,90
2825,16652,90
2825,6774,90
2825,32406,90
2825,4728,90
2825,4830,90
2825,4720,90
2825,4829,90
2825,5587,89
2825,4888,89
2825,32407,89
2825,30946,89
2825,3610,89
2825,32408,89
2825,14966,89
2825,13394,89
2825,685,87
2825,32409,87
2825,3388,87
2825,27024,87
2825,1954,87
2825,14707,87
2825,14725,87
2825,20884,87
2825,1923,87
2825,1919,87
2825,1921,87
2825,18351,87
2825,32410,86
2825,26792,86
2825,28995,84
2825,32411,82
2825,3372,82
2825,25402,82
2825,2273,81
2825,19471,81
2825,1944,81
2825,3962,81
2825,871,81
2825,6042,81
2825,1955,81
2825,32412,81
2825,15638,81
2825,1959,81
2825,10044,80
2825,1910,74
2825,14703,71
2825,690,71
2825,15660,70
2825,1912,70
2825,617,68
2825,616,68
2825,13378,68
2825,17923,68
2825,20859,68
2825,25362,68
2825,3984,68
2825,12719,67
2825,13171,67
2825,3868,66
2825,12565,65
2825,27446,65
2825,1042,65
2825,16577,64
2825,13585,63
2825,17933,63
2825,13583,63
2825,4044,63
2825,32022,63
2825,11786,63
2825,20882,63
2825,32413,63
2825,152,63
2825,11796,63
2825,32414,63
2825,22751,63
2825,10035,63
2825,15099,61
2825,7965,61
2825,13840,60
2825,18347,60
2825,15129,58
2825,1754,57
2825,4182,57
2825,2665,57
2825,20869,57
2825,674,57
2825,4180,57
2825,25809,57
2825,3956,54
2825,1916,54
2825,583,54
2825,1825,54
2825,8142,54
2825,15490,54
2825,6868,53
2825,23570,53
2825,15253,52
2825,18693,50
2825,625,50
2825,18217,49
2825,15106,49
2825,31973,49
2825,841,48
2825,15495,48
2825,3964,48
2825,3966,48
2825,24366,48
2825,10051,47
2825,16362,47
2825,3971,47
2825,9429,46
2825,1871,46
2825,15493,45
2825,3972,44
2825,14733,44
2825,8334,43
2825,15279,43
2825,18828,43
2825,19483,43
2825,31474,43
2825,26265,43
2825,8309,43
2825,16359,42
2825,870,42
2825,7941,40
2825,6511,40
2825,32285,38
2825,20880,37
2825,470,37
2825,16353,37
2825,750,37
2825,16025,37
2825,463,37
2825,8956,37
2825,12572,36
2825,3313,35
2825,25734,35
2825,12991,33
2825,465,30
2825,30903,30
2825,2639,30
2825,16609,30
2825,2964,30
2825,29094,29
2825,19487,29
2825,1061,29
2825,2993,29
2825,7459,29
2825,920,29
2825,9727,29
2825,9725,29
2825,2797,29
2825,6500,29
2825,1966,27
2825,17851,27
2825,30996,27
2825,3355,26
2825,9447,26
2825,25403,26
2825,15634,26
2825,691,25
2825,17865,25
2825,30346,25
2825,17925,25
2825,18680,24
2825,29146,22
2825,16035,22
2825,32415,22
2825,6491,22
2825,4708,22
2825,12587,21
2825,7960,19
2825,12559,19
2825,1838,19
2825,14705,19
2825,1965,19
2825,1881,19
2825,3316,19
2825,2398,19
2825,752,19
2825,1987,18
2825,20053,18
2825,1974,18
2825,1984,17
2825,23083,17
2825,3965,17
2825,14672,16
2825,15053,16
2825,13450,14
2825,13424,14
2825,3955,12
2825,15492,12
2825,9433,11
2825,15871,11
2825,1043,5
2825,3905,5
2825,4097,5
2825,15633,5
2825,15494,4
2825,18344,4
2825,19465,3
2825,3976,1
2825,3975,1
2825,6519,0
2825,4100,0
2825,1045,0
2825,5137,0
2825,3904,0
2825,29445,0
2825,1983,0
2826,10548,219
2826,5560,219
2826,10165,217
2826,10923,217
2826,10198,88
2826,11823,61
2826,6753,50
2826,32416,50
2826,10891,37
2826,10283,36
2826,11817,36
2826,3487,35
2826,13950,28
2826,10557,21
2826,10549,5
2826,5536,5
2826,16463,1
2826,10224,1
2826,13053,0
2826,15545,0
2827,5683,294
2827,9135,292
2827,1302,292
2827,3431,34
2827,1260,32
2827,1702,26
2827,12098,21
2827,128,13
2827,7123,7
2827,8163,0
2828,14571,288
2828,14562,285
2828,14546,281
2828,14561,281
2828,14569,280
2828,14528,276
2828,32417,273
2828,14567,273
2828,14527,273
2828,14563,271
2828,14568,268
2828,14574,268
2828,14531,268
2828,14587,267
2828,25767,267
2828,14577,267
2828,14576,262
2828,14580,262
2828,28481,261
2828,14585,261
2828,28480,260
2828,14560,252
2828,25446,245
2828,7472,245
2828,14586,244
2828,14552,244
2828,32418,239
2828,15398,238
2828,17021,213
2828,14537,203
2828,14534,196
2828,14548,194
2828,14551,194
2828,15395,189
2828,14575,175
2828,17290,171
2828,14566,171
2828,14550,154
2828,32419,145
2828,14570,144
2828,32420,133
2828,32421,124
2828,21263,122
2828,17481,122
2828,14572,121
2828,31433,118
2828,14535,117
2828,17020,105
2828,32422,104
2828,14579,96
2828,3248,93
2828,31506,92
2828,3419,91
2828,30130,91
2828,32423,90
2828,14573,85
2828,14578,84
2828,14581,80
2828,32424,78
2828,32425,78
2828,32426,78
2828,641,69
2828,32427,68
2828,2749,68
2828,2659,68
2828,2807,66
2828,2692,62
2828,18493,62
2828,6837,61
2828,2847,61
2828,32428,50
2828,2687,48
2828,14353,41
2828,1811,37
2828,15400,30
2828,7185,23
2828,5122,19
2828,2843,12
2828,32429,5
2828,16597,3
2828,2748,3
2828,2773,3
2828,32430,3
2828,32431,3
2828,7153,2
2828,12084,1
2828,5102,0
2828,5740,0
2828,5091,0
2828,7159,0
2829,14556,115
2829,14527,74
2829,14588,37
2829,26878,25
2829,545,24
2829,619,24
2829,6131,24
2829,553,24
2829,16512,23
2829,192,23
2829,2893,23
2829,194,23
2829,369,23
2829,4651,23
2829,805,23
2829,32432,22
2829,24007,22
2829,3468,22
2829,782,22
2829,3227,21
2829,3266,21
2829,25620,3
2829,22249,2
2829,4685,0
2829,39,0
2829,22,0
2829,21,0
2829,30554,0
2829,8912,0
2829,28497,0
2829,18056,0
2830,11809,261
2830,15548,259
2830,17232,256
2830,10554,251
2830,10851,246
2830,5486,245
2830,10557,244
2830,29945,231
2830,11390,227
2830,10948,225
2830,10104,224
2830,10921,224
2830,15201,220
2830,11452,210
2830,18230,209
2830,11818,202
2830,25328,183
2830,11247,182
2830,32433,178
2830,5536,172
2830,7477,155
2830,3615,154
2830,283,154
2830,2203,153
2830,10162,151
2830,1330,147
2830,6753,132
2830,5538,112
2830,21214,41
2830,10950,35
2830,11450,28
2830,10168,27
2830,32434,21
2830,10140,15
2830,11241,8
2830,10722,7
2830,10102,6
2830,11303,6
2830,32435,0
2831,32436,86
2831,16898,65
2831,12527,64
2831,30398,64
2831,4303,56
2831,4324,43
2831,11630,21
2831,32437,0
2832,19142,116
2832,2687,116
2832,17770,116
2832,32438,116
2832,25961,108
2832,19071,103
2832,32439,103
2832,640,99
2832,10610,95
2832,2846,48
2832,32440,26
2832,642,24
2832,23579,18
2832,16771,14
2832,28960,13
2832,2717,12
2832,7290,5
2832,20188,0
2833,31002,36
2833,14693,26
2833,5445,8
2833,283,1
2833,17754,1
2833,26751,1
2833,18425,0
2833,32441,0
2834,25669,29
2834,25670,26
2834,26623,25
2834,22580,25
2834,22429,25
2834,22492,25
2834,22530,24
2834,24318,24
2834,21933,24
2834,27549,13
2834,22921,0
2835,13295,209
2835,5276,209
2835,17072,209
2835,31977,209
2835,7336,209
2835,12506,209
2835,18498,204
2835,21671,203
2835,23129,203
2835,14431,203
2835,23426,203
2835,12496,203
2835,23123,203
2835,1010,201
2835,27418,201
2835,27417,201
2835,1004,201
2835,283,201
2835,11650,201
2835,9908,201
2835,31841,197
2835,11656,197
2835,1005,193
2835,9904,193
2835,1008,193
2835,16826,193
2835,32442,193
2835,5270,192
2835,30991,192
2835,21687,189
2835,30361,189
2835,16065,189
2835,10320,184
2835,13294,181
2835,32443,181
2835,1017,181
2835,2656,181
2835,30992,177
2835,15153,177
2835,11615,153
2835,32444,153
2835,5285,150
2835,3579,145
2835,10007,140
2835,27148,137
2835,21674,137
2835,32445,133
2835,21675,133
2835,15159,133
2835,15453,129
2835,32446,117
2835,23813,116
2835,30541,113
2835,23801,111
2835,21729,110
2835,23125,98
2835,11613,93
2835,31756,93
2835,32447,91
2835,5280,78
2835,5279,78
2835,280,78
2835,12523,78
2835,17068,69
2835,19245,68
2835,14826,57
2835,17069,56
2835,31738,56
2835,31988,49
2835,31737,40
2835,15162,37
2835,1014,29
2835,32448,26
2835,32449,26
2835,1019,8
2835,4643,6
2835,9999,4
2835,14824,0
2835,18128,0
2835,12525,0
2835,12524,0
2835,17211,0
2836,9681,24
2836,23972,24
2836,1406,24
2836,9494,23
2836,32450,23
2836,18328,23
2836,7684,22
2836,2592,22
2836,9044,22
2836,2593,22
2836,1674,22
2836,9042,22
2836,9039,22
2836,9045,22
2836,20782,22
2836,7686,22
2836,7689,22
2836,7685,22
2836,7692,22
2836,7691,22
2836,14119,22
2836,2363,20
2836,23236,19
2836,9846,18
2836,9697,17
2836,1253,16
2836,1232,16
2836,2585,16
2836,6709,12
2836,11691,11
2836,6589,11
2836,6609,11
2836,1795,11
2836,1831,11
2836,6599,11
2836,6594,11
2836,6579,11
2836,3096,11
2836,16457,8
2836,6894,8
2836,11733,2
2836,6291,0
2836,422,0
2837,22007,48
2837,32451,48
2837,21954,36
2837,22001,36
2837,22558,35
2837,30430,35
2837,22559,35
2837,11679,0
2837,11678,0
2837,11683,0
2838,17802,74
2838,6776,70
2838,4729,70
2838,6777,70
2838,4819,70
2838,8421,70
2838,20234,68
2838,4770,61
2838,4793,43
2838,23315,0
2838,4763,0
2838,26795,0
2839,305,266
2839,206,264
2839,6415,263
2839,1591,263
2839,5384,261
2839,6647,260
2839,6635,258
2839,3769,256
2839,623,252
2839,4623,251
2839,293,251
2839,13130,250
2839,412,250
2839,409,249
2839,14213,249
2839,14129,249
2839,2153,248
2839,2895,248
2839,6572,248
2839,186,247
2839,1808,247
2839,2457,246
2839,2173,244
2839,2195,242
2839,14911,239
2839,31980,239
2839,258,237
2839,257,237
2839,256,237
2839,12627,237
2839,17107,237
2839,17285,237
2839,14326,236
2839,15291,236
2839,17297,236
2839,14317,236
2839,1551,235
2839,2887,231
2839,4579,231
2839,4565,229
2839,6389,229
2839,1023,228
2839,6984,228
2839,1016,226
2839,9991,224
2839,15631,224
2839,20201,223
2839,13299,222
2839,1021,222
2839,7336,222
2839,17195,222
2839,21849,221
2839,16029,221
2839,5288,220
2839,23429,220
2839,15158,219
2839,5386,211
2839,1586,210
2839,1441,208
2839,6832,205
2839,2263,202
2839,6942,202
2839,9618,202
2839,3792,201
2839,529,200
2839,28078,199
2839,4654,195
2839,765,194
2839,532,194
2839,8884,194
2839,445,194
2839,553,191
2839,5703,188
2839,10392,188
2839,303,188
2839,325,188
2839,3420,188
2839,8799,187
2839,1555,186
2839,4523,183
2839,4628,183
2839,31924,182
2839,7360,180
2839,11354,180
2839,3134,179
2839,2305,178
2839,6375,178
2839,4640,176
2839,2288,174
2839,3300,173
2839,205,172
2839,3107,171
2839,1582,170
2839,372,169
2839,3085,169
2839,187,168
2839,192,168
2839,1788,168
2839,369,168
2839,1208,167
2839,2893,167
2839,4457,167
2839,812,167
2839,1831,167
2839,8584,167
2839,307,167
2839,1433,167
2839,1426,166
2839,550,166
2839,551,166
2839,2106,166
2839,13213,166
2839,9449,165
2839,1785,165
2839,1789,165
2839,3096,165
2839,2099,164
2839,792,164
2839,11343,164
2839,15759,164
2839,545,162
2839,783,161
2839,9625,159
2839,20779,156
2839,8658,154
2839,6825,154
2839,2150,153
2839,6653,152
2839,8612,152
2839,3031,152
2839,3099,151
2839,2309,151
2839,188,148
2839,8297,145
2839,757,143
2839,208,143
2839,815,142
2839,16498,139
2839,8289,137
2839,2127,136
2839,1593,135
2839,370,134
2839,12197,133
2839,8393,133
2839,2649,133
2839,8503,132
2839,17081,132
2839,32452,132
2839,16778,131
2839,8027,131
2839,204,127
2839,6589,125
2839,4610,125
2839,1795,124
2839,15922,123
2839,12126,122
2839,8879,120
2839,756,120
2839,837,119
2839,822,119
2839,32453,118
2839,9213,118
2839,835,117
2839,5511,117
2839,17516,117
2839,2026,117
2839,141,116
2839,18387,113
2839,3038,103
2839,2155,103
2839,200,100
2839,1563,98
2839,11153,97
2839,31580,91
2839,32380,90
2839,3522,88
2839,11172,88
2839,7365,75
2839,11694,75
2839,5378,75
2839,6386,75
2839,619,72
2839,1428,71
2839,32454,70
2839,2359,66
2839,2324,63
2839,5418,63
2839,2141,61
2839,13907,60
2839,4620,60
2839,2474,58
2839,552,53
2839,2484,53
2839,2255,49
2839,2465,49
2839,14273,49
2839,12178,45
2839,454,44
2839,7367,43
2839,1835,39
2839,14136,37
2839,2896,37
2839,4625,37
2839,6806,36
2839,11167,34
2839,547,31
2839,7362,30
2839,1576,29
2839,2362,26
2839,11703,24
2839,11165,20
2839,2136,18
2839,5006,13
2839,32455,12
2839,559,6
2839,6081,4
2839,3810,4
2839,12731,4
2839,17147,3
2839,1314,2
2839,1284,2
2839,1492,2
2839,17391,1
2839,3800,1
2839,8396,1
2839,1500,1
2839,1277,1
2839,32456,0
2839,32457,0
2839,31594,0
2839,17214,0
2839,12208,0
2840,1085,192
2840,15270,187
2840,2399,182
2840,3122,181
2840,2922,128
2840,7452,127
2840,2490,126
2840,4083,123
2840,13179,122
2840,22252,121
2840,601,120
2840,2952,118
2840,23269,109
2840,4108,102
2840,11768,100
2840,2959,100
2840,3139,98
2840,6846,97
2840,868,97
2840,1946,94
2840,1894,93
2840,6845,92
2840,3128,92
2840,15029,91
2840,19486,91
2840,4096,91
2840,4348,88
2840,2957,88
2840,2382,88
2840,4105,83
2840,7258,81
2840,1708,75
2840,3200,72
2840,15217,70
2840,1087,60
2840,3913,48
2840,10872,44
2840,4345,44
2840,7259,38
2840,4177,30
2840,15243,26
2840,1757,26
2840,13406,2
2840,13383,0
2841,5976,75
2841,563,60
2841,32458,47
2841,5967,46
2841,10986,29
2841,7586,26
2841,5991,25
2841,8072,0
2842,6858,222
2842,2044,211
2842,7634,210
2842,3261,207
2842,648,196
2842,7936,196
2842,24366,188
2842,2275,188
2842,3970,188
2842,2365,168
2842,32293,167
2842,6844,162
2842,7638,155
2842,6868,154
2842,978,141
2842,2397,132
2842,32459,111
2842,878,110
2842,837,104
2842,722,92
2842,25289,82
2842,8543,73
2842,1072,70
2842,7894,57
2842,15695,48
2842,628,43
2842,18041,42
2842,3001,21
2842,642,20
2842,16006,8
2842,2525,4
2842,3003,2
2842,27775,1
2842,2635,0
2843,3792,243
2843,13788,241
2843,12340,230
2843,6607,187
2843,6449,172
2843,22339,169
2843,3022,162
2843,545,145
2843,370,144
2843,307,144
2843,3044,143
2843,553,143
2843,1780,143
2843,2068,143
2843,6446,141
2843,2474,133
2843,7365,131
2843,6945,120
2843,25216,118
2843,296,115
2843,677,111
2843,744,110
2843,3382,109
2843,13444,103
2843,2493,102
2843,21018,95
2843,3784,95
2843,21069,91
2843,194,90
2843,1601,87
2843,2895,70
2843,11463,39
2843,571,39
2843,15079,33
2843,2525,32
2843,2141,20
2843,1616,12
2843,11168,8
2843,4353,0
2844,11929,145
2844,3800,139
2844,17077,139
2844,12485,139
2844,20500,135
2844,15014,135
2844,8471,130
2844,11921,127
2844,2054,120
2844,14318,119
2844,1268,119
2844,15604,104
2844,32460,104
2844,7098,92
2844,5370,81
2844,251,80
2844,1685,75
2844,8549,75
2844,17803,70
2844,978,67
2844,3271,65
2844,51,65
2844,8476,61
2844,2337,60
2844,27777,59
2844,13816,59
2844,14037,59
2844,8540,58
2844,19938,57
2844,2976,29
2844,8183,27
2844,29861,23
2844,559,18
2844,17391,0
2845,7974,104
2845,30540,104
2845,7978,103
2845,10290,103
2845,9884,97
2845,13628,80
2845,19579,80
2845,8017,80
2845,8016,80
2845,19285,0
2845,9464,0
2845,17336,0
2846,6478,128
2846,13208,126
2846,13195,125
2846,2938,125
2846,4110,124
2846,1032,124
2846,11757,123
2846,155,121
2846,972,121
2846,3846,112
2846,737,109
2846,3925,109
2846,658,108
2846,2273,104
2846,668,101
2846,1030,99
2846,2491,99
2846,999,98
2846,141,94
2846,2667,93
2846,3196,92
2846,9723,91
2846,12597,89
2846,10017,87
2846,14444,83
2846,466,83
2846,12334,82
2846,16581,78
2846,2671,78
2846,896,75
2846,1165,73
2846,12581,69
2846,7722,65
2846,3367,62
2846,1962,61
2846,697,56
2846,32461,54
2846,15218,54
2846,666,52
2846,629,50
2846,18480,49
2846,6479,48
2846,10041,47
2846,4039,47
2846,3970,47
2846,3875,45
2846,16177,43
2846,15092,40
2846,2113,39
2846,529,39
2846,6825,39
2846,293,38
2846,19445,37
2846,837,37
2846,20524,37
2846,13175,36
2846,15049,35
2846,1760,33
2846,579,31
2846,12592,31
2846,19360,23
2846,1538,23
2846,17329,23
2846,2337,17
2846,2432,17
2846,2434,16
2846,4479,8
2846,6694,5
2846,17999,5
2846,2964,2
2846,821,0
2847,21534,7
2847,28048,5
2847,22116,4
2847,21151,1
2847,28502,0
2847,25139,0
2847,25136,0
2847,25134,0
2848,32462,210
2848,30439,206
2848,24503,44
2848,32463,34
2848,21920,28
2848,23207,13
2848,22597,13
2848,32464,0
2848,22635,0
2849,3486,254
2849,7003,254
2849,2908,254
2849,8197,252
2849,31673,251
2849,23313,250
2849,6010,179
2849,31889,150
2849,28021,144
2849,71,136
2849,7530,114
2849,8072,107
2849,9411,85
2849,11329,73
2849,18631,61
2849,8379,58
2849,5962,54
2849,5975,52
2849,32458,37
2849,8111,33
2849,32465,14
2849,21640,12
2849,7602,5
2849,3744,0
2850,21317,283
2850,21492,282
2850,25165,264
2850,26226,247
2850,23148,218
2850,15357,212
2850,18056,210
2850,15355,210
2850,8118,210
2850,21513,190
2850,32466,188
2850,4455,184
2850,5887,184
2850,323,184
2850,1210,183
2850,1780,183
2850,761,183
2850,800,183
2850,778,183
2850,779,183
2850,1784,182
2850,2904,182
2850,307,182
2850,13948,181
2850,18821,181
2850,192,180
2850,9963,180
2850,16512,180
2850,553,180
2850,20891,180
2850,6207,180
2850,621,179
2850,205,179
2850,15798,174
2850,25662,171
2850,25661,171
2850,13,171
2850,32467,171
2850,13016,169
2850,31156,162
2850,26247,160
2850,25625,160
